Production Date,Model.Suffix,SET_ID,Module_PN,Module,Panel,PSU,PCBA_PN,Mainboard (PCBA),IN_SMT_WO,CLCT_ITEM_CODE,CLCT_ITEM1_VALUE,MAC_ADDRESS
2025-10-14,55UA84006LB.UPEFLWK,510ONCD07219,EAJ30028801,R7BA8CJ2E300288015D1E,---,LR5MC659207613291,EBR24455405,IO56K1019U,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFE0F
2025-10-14,55UA84006LB.UPEFLWK,510ONXA07210,EAJ30028801,R7BA9LJ2E300288015D1E,---,LR5HY659207611473,EBR24455405,IO56K101FJ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFC26
2025-10-14,55UA84006LB.UPEFLWK,510ONEF07204,EAJ30028801,R7BAA9J2E300288015D1E,---,LR5LC659207611899,EBR24455405,IO56K101AC,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFD57
2025-10-14,55UA84006LB.UPEFLWK,510ONKW07205,EAJ30028801,R7BA9TJ2E300288015D1E,---,LR5HY659207611481,EBR24455405,IO56K1018J,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFB38
2025-10-14,55UA84006LB.UPEFLWK,510ONNB07207,EAJ30028801,R7BA9NJ2E300288015D1E,---,LR5FC659207612043,EBR24455405,IO56K1019Z,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFC24
2025-10-14,55UA84006LB.UPEFLWK,510ONWR07209,EAJ30028801,R7BA9EJ2E300288015D1E,---,LR5G7659207613590,EBR24455405,IO56K1019V,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFE11
2025-10-14,55UA84006LB.UPEFLWK,510ONFJ07211,EAJ30028801,R7BA9CJ2E300288015D1E,---,LR5HY659207611482,EBR24455405,IO56K101A4,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFD0A
2025-10-14,55UA84006LB.UPEFLWK,510ONJK07212,EAJ30028801,R7BA81J2E300288015D1E,---,LR5G7659207613457,EBR24455405,IO56K10145,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46E70
2025-10-14,55UA84006LB.UPEFLWK,510ONRS07214,EAJ30028801,R7BA8FJ2E300288015D1E,---,LR5LC659207611901,EBR24455405,IO56K101FU,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFC75
2025-10-14,55UA84006LB.UPEFLWK,510ONNB07255,EAJ30028801,R7BB2DJ2E300288015E1E,---,LR5MC659207613563,EBR24455405,IO56K1017B,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46B57
2025-10-14,55UA84006LB.UPEFLWK,510ONAG07256,EAJ30028801,R7BAY0J2E300288015E1E,---,LR5LC659207611507,EBR24455405,IO56K100DS,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB48319
2025-10-14,55UA84006LB.UPEFLWK,510ONTV07225,EAJ30028801,R7BANZJ2E300288015E1E,---,LR5LC659207611907,EBR24455405,IO56K100WY,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4775B
2025-10-14,55UA84006LB.UPEFLWK,510ONDX07226,EAJ30028801,R7BAPWJ2E300288015E1E,---,LR5LC659207611877,EBR24455405,IO56K10125,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4705B
2025-10-14,55UA84006LB.UPEFLWK,510ONEF07228,EAJ30028801,R7BAPNJ2E300288015E1E,---,LR5MC659207613829,EBR24455405,IO56K100X9,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47650
2025-10-14,55UA84006LB.UPEFLWK,510ONUH07230,EAJ30028801,R7BAPMJ2E300288015E1E,---,LR5LC659207611900,EBR24455405,IO56K100WD,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB476DD
2025-10-14,55UA84006LB.UPEFLWK,510ONWR07233,EAJ30028801,R7BAMLJ2E300288015D1E,---,LR5LC659207611477,EBR24455405,IO56K100VN,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4778E
2025-10-14,55UA84006LB.UPEFLWK,510ONNB07231,EAJ30028801,R7BAPBJ2E300288015E1E,---,LR5LC659207611518,EBR24455405,IO56K100JL,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47ED1
2025-10-14,55UA84006LB.UPEFLWK,510ONBL07237,EAJ30028801,R7BALYJ2E300288015D1E,---,LR5LC659207611875,EBR24455405,IO56K100GJ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4805B
2025-10-14,55UA84006LB.UPEFLWK,510ONVC07239,EAJ30028801,R7BAM8J2E300288015D1E,---,LR5MC659207613588,EBR24455405,IO56K1016H,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46B87
2025-10-14,55UA84006LB.UPEFLWK,510ONPM07240,EAJ30028801,R7BAMEJ2E300288015D1E,---,LR56Y659207610598,EBR24455405,IO56K1015X,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46C91
2025-10-14,55UA84006LB.UPEFLWK,510ONQN07244,EAJ30028801,R7BB4BJ2E300288015E1E,---,LR5LC659207611873,EBR24455405,IO56K101A6,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAF915
2025-10-14,55UA84006LB.UPEFLWK,510ONZU07245,EAJ30028801,R7BB3VJ2E300288015E1E,---,LR5G7659207610674,EBR24455405,IO56K1016G,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46B85
2025-10-14,55UA84006LB.UPEFLWK,510ONTV07249,EAJ30028801,R7BB46J2E300288015E1E,---,LR5LC659207611481,EBR24455405,IO56K100GC,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB48077
2025-10-14,55UA84006LB.UPEFLWK,510ONSY07246,EAJ30028801,R7BB3NJ2E300288015E1E,---,LR5LC659207611889,EBR24455405,IO56K1014N,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46DB1
2025-10-14,55UA84006LB.UPEFLWK,510ONLQ07248,EAJ30028801,R7BB41J2E300288015E1E,---,LR5LC659207611878,EBR24455405,IO56K100GA,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB48095
2025-10-14,55UA84006LB.UPEFLWK,510ONKW07253,EAJ30028801,R7BB1SJ2E300288015E1E,---,LR5HY659207611485,EBR24455405,IO56K101FL,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFC5E
2025-10-14,55UA84006LB.UPEFLWK,510ONUH07254,EAJ30028801,R7BB1YJ2E300288015E1E,---,LR5LC659207611675,EBR24455405,IO56K101AE,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFD0E
2025-10-14,55UA84006LB.UPEFLWK,510ONWR07257,EAJ30028801,R7BB29J2E300288015E1E,---,LR5LC659207611787,EBR24455405,IO56K1019A,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFA7C
2025-10-14,55UA84006LB.UPEFLWK,510ONXA07258,EAJ30028801,R7BB2BJ2E300288015E1E,---,LR56Y659207612132,EBR24455405,IO56K1019M,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFBCF
2025-10-14,55UA84006LB.UPEFLWK,510ONJK07260,EAJ30028801,R7BB21J2E300288015E1E,---,LR5LC659207610777,EBR24455405,IO56K101AF,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFD1F
2025-10-14,55UA84006LB.UPEFLWK,510ONRS07262,EAJ30028801,R7B9X1J2E300288015D1E,---,LR5LC659207611029,EBR24455405,IO56K10196,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFAA4
2025-10-14,55UA84006LB.UPEFLWK,510ONPM07264,EAJ30028801,R7B9XKJ2E300288015D1E,---,LR5LC659207611010,EBR24455405,IO56K10156,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46D28
2025-10-14,55UA84006LB.UPEFLWK,510ONHT07265,EAJ30028801,R7B9XGJ2E300288015D1E,---,LR5LC659207610513,EBR24455405,IO56K10188,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFC85
2025-10-14,55UA84006LB.UPEFLWK,510ONZU07269,EAJ30028801,R7B9X7J2E300288015D1E,---,LR5LC659207610488,EBR24455405,IO56K101AA,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAF908
2025-10-14,55UA84006LB.UPEFLWK,510ONDX07274,EAJ30028801,R7B9VTJ2E300288015D1E,---,LR5LC659207610804,EBR24455405,IO56K1018Q,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFBB0
2025-10-14,55UA84006LB.UPEFLWK,510ONCD07267,EAJ30028801,R7B9XDJ2E300288015D1E,---,LR5LC659207611426,EBR24455405,IO56K1018E,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFAB9
2025-10-14,55UA84006LB.UPEFLWK,510ONQN07268,EAJ30028801,R7B9X8J2E300288015D1E,---,LR5LC659207611915,EBR24455405,IO56K101FQ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFC61
2025-10-14,55UA84006LB.UPEFLWK,510ONLQ07272,EAJ30028801,R7B9V2J2E300288015D1E,---,LR5LC659207611017,EBR24455405,IO56K10183,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFE48
2025-10-14,55UA84006LB.UPEFLWK,510ONEF07276,EAJ30028801,R7B9VJJ2E300288015D1E,---,LR5LC659207610510,EBR24455405,IO56K1015Z,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46C46
2025-10-14,55UA84006LB.UPEFLWK,510ONKW07277,EAJ30028801,R7B9VMJ2E300288015D1E,---,LR5LC659207610964,EBR24455405,IO56K101AR,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFAA0
2025-10-14,55UA84006LB.UPEFLWK,510ONTV07321,EAJ30028801,R7BAPTJ2E300288015E1E,---,LR5HC659207613776,EBR24455405,IO56K1017W,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46E09
2025-10-14,55UA84006LB.UPEFLWK,510ONWR07305,EAJ30028801,R7BAG7J2E300288015D1E,---,LR5G7659207612523,EBR24455405,IO56K101AU,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAF8D7
2025-10-14,55UA84006LB.UPEFLWK,510ONSY07318,EAJ30028801,R7BAQ7J2E300288015E1E,---,LR56Y659207612485,EBR24455405,IO56K1014L,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46DF4
2025-10-14,55UA84006LB.UPEFLWK,510ONUH07278,EAJ30028801,R7B9VEJ2E300288015D1E,---,LR5LC659207610994,EBR24455405,IO56K10199,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFDBD
2025-10-14,55UA84006LB.UPEFLWK,510ONAG07280,EAJ30028801,R7B9V6J2E300288015D1E,---,LR5LC659207610970,EBR24455405,IO56K1018G,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFCAB
2025-10-14,55UA84006LB.UPEFLWK,510ONXA07282,EAJ30028801,R7B9J6J2E300288015D1E,---,LR5LC659207611019,EBR24455405,IO56K100UH,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47839
2025-10-14,55UA84006LB.UPEFLWK,510ONLQ07296,EAJ30028801,R7B9G9J2E300288015D1E,---,LR5G7659207612644,EBR24455405,IO56K1013U,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46EFE
2025-10-14,55UA84006LB.UPEFLWK,510ONCD07291,EAJ30028801,R7B9HBJ2E300288015D1E,---,LR5LC659207611013,EBR24455405,IO56K1017K,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46D0E
2025-10-14,55UA84006LB.UPEFLWK,510ONHT07289,EAJ30028801,R7B9HKJ2E300288015D1E,---,LR5G7659207612639,EBR24455405,IO56K1013X,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46F0E
2025-10-14,55UA84006LB.UPEFLWK,510ONZU07293,EAJ30028801,R7B9GDJ2E300288015D1E,---,LR5G7659207612521,EBR24455405,IO56K1017E,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46AE7
2025-10-14,55UA84006LB.UPEFLWK,510ONGE07295,EAJ30028801,R7B9G8J2E300288015D1E,---,LR5G7659207612637,EBR24455405,IO56K1014U,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46DE1
2025-10-14,55UA84006LB.UPEFLWK,510ONMP07299,EAJ30028801,R7B9FYJ2E300288015D1E,---,LR5G7659207612641,EBR24455405,IO56K10175,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46BA0
2025-10-14,55UA84006LB.UPEFLWK,510ONUH07302,EAJ30028801,R7BAGPJ2E300288015D1E,---,LR5LC659207611082,EBR24455405,IO56K1016M,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46C5C
2025-10-14,55UA84006LB.UPEFLWK,510ONRS07310,EAJ30028801,R7BAFKJ2E300288015D1E,---,LR5G7659207612535,EBR24455405,IO56K1016U,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46B6F
2025-10-14,55UA84006LB.UPEFLWK,510ONPM07312,EAJ30028801,R7BAQNJ2E300288015E1E,---,LR5LC659207611385,EBR24455405,IO56K1013Z,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46F02
2025-10-14,55UA84006LB.UPEFLWK,510ONHT07313,EAJ30028801,R7BAQHJ2E300288015E1E,---,LR5LC659207611043,EBR24455405,IO56K10143,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46EDA
2025-10-14,55UA84006LB.UPEFLWK,510ONZU07317,EAJ30028801,R7BAQ4J2E300288015E1E,---,LR5LC659207611411,EBR24455405,IO56K100GD,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB48070
2025-10-14,55UA84006LB.UPEFLWK,510ONFJ07307,EAJ30028801,R7BAG3J2E300288015D1E,---,LR5LC659207611382,EBR24455405,IO56K100LX,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47D57
2025-10-14,55UA84006LB.UPEFLWK,510ONJK07308,EAJ30028801,R7BAFUJ2E300288015D1E,---,LR5G7659207612525,EBR24455405,IO56K10141,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46EE6
2025-10-14,55UA84006LB.UPEFLWK,510ONMP07323,EAJ30028801,R7BANEJ2E300288015D1E,---,LR5LC659207611381,EBR24455405,IO56K1017J,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46D16
2025-10-14,55UA84006LB.UPEFLWK,510ONUH07326,EAJ30028801,R7BAN8J2E300288015D1E,---,LR5KC659207610120,EBR24455405,IO56K100GH,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB48061
2025-10-14,55UA84006LB.UPEFLWK,510ONNB07327,EAJ30028801,R7BAN0J2E300288015D1E,---,LR5HC659207613481,EBR24455405,IO56K100WQ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB476B2
2025-10-14,55UA84006LB.UPEFLWK,510ONFJ07331,EAJ30028801,R7BAMSJ2E300288015D1E,---,LR5LC659207611014,EBR24455405,IO56K100EV,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB48253
2025-10-14,55UA84006LB.UPEFLWK,510ONLQ07344,EAJ30028801,R7BB7NJ2E300288015D1E,---,LR5MC659207610066,EBR24455405,IO56K100RQ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47A32
2025-10-14,55UA84006LB.UPEFLWK,510ONMP07347,EAJ30028801,R7BB7CJ2E300288015D1E,---,LR5MC659207610062,EBR24455405,IO56K1016R,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46B5F
2025-10-14,55UA84006LB.UPEFLWK,510ONRS07334,EAJ30028801,R7BAHEJ2E300288015D1E,---,LR5LC659207611384,EBR24455405,IO56K100F7,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4815E
2025-10-14,55UA84006LB.UPEFLWK,510ONVC07335,EAJ30028801,R7BAH9J2E300288015D1E,---,LR5LC659207611057,EBR24455405,IO56K100DV,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB482D9
2025-10-14,55UA84006LB.UPEFLWK,510ONHT07337,EAJ30028801,R7BAGVJ2E300288015D1E,---,LR5LC659207611383,EBR24455405,IO56K100GQ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB48041
2025-10-14,55UA84006LB.UPEFLWK,510ONCD07339,EAJ30028801,R7BAGMJ2E300288015D1E,---,LR5G7659207612520,EBR24455405,IO56K100FE,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB48134
2025-10-14,55UA84006LB.UPEFLWK,510ONGE07343,EAJ30028801,R7BB7LJ2E300288015E1E,---,LR5MC659207611758,EBR24455405,IO56K100DA,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB482BB
2025-10-14,55UA84006LB.UPEFLWK,510ONDX07346,EAJ30028801,R7BB7GJ2E300288015D1E,---,LR56Y659207612244,EBR24455405,IO56K100RM,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47A38
2025-10-14,55UA84006LB.UPEFLWK,510ONEF07348,EAJ30028801,R7BB76J2E300288015D1E,---,LR56Y659207612939,EBR24455405,IO56K100RG,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47A4F
2025-10-14,55UA84006LB.UPEFLWK,510ONFJ07355,EAJ30028801,R7BB5XJ2E300288015E1E,---,LR5MC659207612891,EBR24455405,IO56K100QZ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47AA9
2025-10-14,55UA84006LB.UPEFLWK,510ONJK07356,EAJ30028801,R7BB5UJ2E300288015E1E,---,LR5MC659207611693,EBR24455405,IO56K100G2,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB480E3
2025-10-14,55UA84006LB.UPEFLWK,510ONVC07359,EAJ30028801,R7BB5PJ2E300288015E1E,---,LR5MC659207610063,EBR24455405,IO56K10198,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFDAF
2025-10-14,55UA84006LB.UPEFLWK,510ONMP07371,EAJ30028801,R7BB8GJ2E300288015D1E,---,LR5LC659207611370,EBR24455405,IO56K100ES,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB482E1
2025-10-14,55UA84006LB.UPEFLWK,510ONKW07373,EAJ30028801,R7BB8EJ2E300288015D1E,---,LR5LC659207611399,EBR24455405,IO56K100K5,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47E9F
2025-10-14,55UA84006LB.UPEFLWK,510ONBL07357,EAJ30028801,R7BB5VJ2E300288015E1E,---,LR5MC659207612772,EBR24455405,IO56K1017A,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46C3B
2025-10-14,55UA84006LB.UPEFLWK,510ONRS07358,EAJ30028801,R7BB5RJ2E300288015E1E,---,LR56Y659207612186,EBR24455405,IO56K100RJ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47A50
2025-10-14,55UA84006LB.UPEFLWK,510ONYZ07362,EAJ30028801,R7BB9AJ2E300288015D1E,---,LR5MC659207611655,EBR24455405,IO56K100RP,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47A36
2025-10-14,55UA84006LB.UPEFLWK,510ONZU07365,EAJ30028801,R7BB91J2E300288015D1E,---,LR5MC659207610125,EBR24455405,IO56K100JB,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47F2A
2025-10-14,55UA84006LB.UPEFLWK,510ONGE07367,EAJ30028801,R7BB8RJ2E300288015D1E,---,LR5MC659207611658,EBR24455405,IO56K101G3,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFD96
2025-10-14,55UA84006LB.UPEFLWK,510ONQN07364,EAJ30028801,R7BB97J2E300288015D1E,---,LR5MC659207610127,EBR24455405,IO56K1019H,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFDD7
2025-10-14,55UA84006LB.UPEFLWK,510ONUH07374,EAJ30028801,R7BB8CJ2E300288015D1E,---,LR5LC659207611378,EBR24455405,IO56K10187,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFC6E
2025-10-14,55UA84006LB.UPEFLWK,510ONAG07376,EAJ30028801,R7BB8BJ2E300288015D1E,---,LR57C659207612940,EBR24455405,IO56K100W9,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47705
2025-10-14,55UA84006LB.UPEFLWK,510ONFJ07379,EAJ30028801,R7BB7VJ2E300288015D1E,---,LR5LC659207611457,EBR24455405,IO56K10162,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46EA0
2025-10-14,55UA84006LB.UPEFLWK,510ONRS07382,EAJ30028801,R7C2FCJ2E300288015E1E,---,LR5LC659207612445,EBR24455405,IO56K100VV,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47748
2025-10-14,55UA84006LB.UPEFLWK,510ONZU07389,EAJ30028801,R7C2DTJ2E300288015D1E,---,LR5LC659207611369,EBR24455405,IO56K1016L,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46EAB
2025-10-14,55UA84006LB.UPEFLWK,510ONXA07378,EAJ30028801,R7BB80J2E300288015D1E,---,LR5LC659207611421,EBR24455405,IO56K100Y5,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4759C
2025-10-14,55UA84006LB.UPEFLWK,510ONSY07390,EAJ30028801,R7C2DRJ2E300288015D1E,---,LR5LC659207611456,EBR24455405,IO56K100V1,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB477EF
2025-10-14,55UA84006LB.UPEFLWK,510ONLQ07392,EAJ30028801,R7C2EWJ2E300288015D1E,---,LR5LC659207611436,EBR24455405,IO56K100W5,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47716
2025-10-14,55UA84006LB.UPEFLWK,510ONDX07394,EAJ30028801,R7C2EUJ2E300288015D1E,---,LR5LC659207611367,EBR24455405,IO56K1016C,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46BEF
2025-10-14,55UA84006LB.UPEFLWK,510ONMP07395,EAJ30028801,R7C2ETJ2E300288015D1E,---,LR5LC659207612210,EBR24455405,IO56K10172,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46BD2
2025-10-14,55UA84006LB.UPEFLWK,510ONEF07396,EAJ30028801,R7C2E2J2E300288015D1E,---,LR5LC659207611792,EBR24455405,IO56K100UY,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB477F8
2025-10-14,55UA84006LB.UPEFLWK,510ONKW07397,EAJ30028801,R7C2E5J2E300288015D1E,---,LR5LC659207611260,EBR24455405,IO56K100WC,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB476DF
2025-10-14,55UA84006LB.UPEFLWK,510ONUH07398,EAJ30028801,R7C2E4J2E300288015D1E,---,LR5LC659207611235,EBR24455405,IO56K100V7,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB477CE
2025-10-14,55UA84006LB.UPEFLWK,510ONNB07399,EAJ30028801,R7C2EKJ2E300288015D1E,---,LR5LC659207612615,EBR24455405,IO56K100WJ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB476CF
2025-10-14,55UA84006LB.UPEFLWK,510ONAG07400,EAJ30028801,R7C2EHJ2E300288015D1E,---,LR5LC659207611207,EBR24455405,IO56K100WU,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4770E
2025-10-14,55UA84006LB.UPEFLWK,510ONFJ07403,EAJ30028801,R7B987J2E300288015E1E,---,LR5LC659207611208,EBR24455405,IO56K1016A,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46BD0
2025-10-14,55UA84006LB.UPEFLWK,510ONJK07404,EAJ30028801,R7B985J2E300288015E1E,---,LR5LC659207611229,EBR24455405,IO56K10157,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46D20
2025-10-14,55UA84006LB.UPEFLWK,510ONBL07405,EAJ30028801,R7B980J2E300288015E1E,---,LR5LC659207612174,EBR24455405,IO56K10144,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46E78
2025-10-14,55UA84006LB.UPEFLWK,510ONYZ07410,EAJ30028801,R7B97SJ2E300288015E1E,---,LR5LC659207611215,EBR24455405,IO56K100DC,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB48325
2025-10-14,55UA84006LB.UPEFLWK,510ONCD07411,EAJ30028801,R7B97GJ2E300288015D1E,---,LR5LC659207611415,EBR24455405,IO56K100G8,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4809A
2025-10-14,55UA84006LB.UPEFLWK,510ONSY07414,EAJ30028801,R7B8WGJ2E300288015D1E,---,LR5LC659207611461,EBR24455405,IO56K1016B,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46C01
2025-10-14,55UA84006LB.UPEFLWK,510ONPM07408,EAJ30028801,R7B97VJ2E300288015E1E,---,LR5LC659207611216,EBR24455405,IO56K100GN,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4804C
2025-10-14,55UA84006LB.UPEFLWK,510ONRS07406,EAJ30028801,R7B982J2E300288015E1E,---,LR5LC659207611238,EBR24455405,IO56K1015C,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46D00
2025-10-14,55UA84006LB.UPEFLWK,510ONHT07409,EAJ30028801,R7B97PJ2E300288015D1E,---,LR5LC659207611831,EBR24455405,IO56K100GX,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4801A
2025-10-14,55UA84006LB.UPEFLWK,510ONLQ07416,EAJ30028801,R7B8WBJ2E300288015D1E,---,LR5LC659207611449,EBR24455405,IO56K100VL,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47791
2025-10-14,55UA84006LB.UPEFLWK,510ONGE07415,EAJ30028801,R7B8WJJ2E300288015D1E,---,LR5LC659207611447,EBR24455405,IO56K100W0,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47729
2025-10-14,55UA84006LB.UPEFLWK,510ONDX07418,EAJ30028801,R7B8W6J2E300288015D1E,---,LR5LC659207611365,EBR24455405,IO56K100V2,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB477E9
2025-10-14,55UA84006LB.UPEFLWK,510ONMP07419,EAJ30028801,R7B8W1J2E300288015D1E,---,LR5LC659207611227,EBR24455405,IO56K100EN,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB482EB
2025-10-14,55UA84006LB.UPEFLWK,510ONAG07424,EAJ30028801,R7B91FJ2E300288015D1E,---,LR5LC659207611926,EBR24455405,IO56K100R2,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47A9C
2025-10-14,55UA84006LB.UPEFLWK,510ONWR07425,EAJ30028801,R7B918J2E300288015D1E,---,LR5MC659207613297,EBR24455405,IO56K100D9,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4833A
2025-10-14,55UA84006LB.UPEFLWK,510ONFJ07427,EAJ30028801,R7B910J2E300288015D1E,---,LR5HY659207611470,EBR24455405,IO56K100R0,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47AA2
